RunId,PlotId,MonStatus,MonStatusOrder,TreeSpecies,TreeExpansionFactor,Diameter,TreeHeight,CrownBaseHeight,TreeStatus,CrownClass,CrownRatio,BoleCharHeight,CrownScorch%,ScorchHeight,CKR,BeetleDamage,EquationType,FlLe/ScHt,FS,Severity,BehaveProbability,FOFEMProbability,AbsoluteDifference
185,CS-ACBA3-10-50-10-3,10,3,ACBA3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,58,59,0.313202,
186,CS-ACMA3-10-50-10-3,10,3,ACMA3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,64,64,0.413149,
187,CS-ACNE2-10-50-10-3,10,3,ACNE2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,53,53,0.00989032,
188,CS-ACNI5-10-50-10-3,10,3,ACNI5,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
189,CS-ACPE-10-50-10-3,10,3,ACPE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
190,CS-ACSA2-10-50-10-3,10,3,ACSA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
191,CS-ACSA3-10-50-10-3,10,3,ACSA3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
192,CS-ACSP2-10-50-10-3,10,3,ACSP2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
193,CS-AEGL-10-50-10-3,10,3,AEGL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
194,CS-AEFL-10-50-10-3,10,3,AEFL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
195,CS-AIAL-10-50-10-3,10,3,AIAL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
196,CS-ALRH2-10-50-10-3,10,3,ALRH2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,70,70,0.0162941,
197,CS-ALRU2-10-50-10-3,10,3,ALRU2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,70,70,0.0162941,
198,CS-AMAR3-10-50-10-3,10,3,AMAR3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
199,CS-ARME-10-50-10-3,10,3,ARME,100,10,50,,,,10,,,,,,CRNSCH,3,S,,28,29,0.273524,
200,CS-BEAL2-10-50-10-3,10,3,BEAL2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
201,CS-BELE-10-50-10-3,10,3,BELE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
202,CS-BENI-10-50-10-3,10,3,BENI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,58,59,0.313202,
203,CS-BEOC2-10-50-10-3,10,3,BEOC2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,70,70,0.0162941,
204,CS-BEPA-10-50-10-3,10,3,BEPA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,70,70,0.0162941,
205,CS-BETSPP-10-50-10-3,10,3,BETSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,70,70,0.0162941,
206,CS-CEOC-10-50-10-3,10,3,CEOC,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
207,CS-CACA18-10-50-10-3,10,3,CACA18,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
208,CS-CAAL27-10-50-10-3,10,3,CAAL27,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
209,CS-CACOL3-10-50-10-3,10,3,CACOL3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
210,CS-CAGL8-10-50-10-3,10,3,CAGL8,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
211,CS-CAIL2-10-50-10-3,10,3,CAIL2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
212,CS-CALA21-10-50-10-3,10,3,CALA21,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
213,CS-CAOV2-10-50-10-3,10,3,CAOV2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
214,CS-CARSPP-10-50-10-3,10,3,CARSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,42,42,0.378223,
215,CS-CATE9-10-50-10-3,10,3,CATE9,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
216,CS-CADE12-10-50-10-3,10,3,CADE12,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
217,CS-CELA-10-50-10-3,10,3,CELA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
218,CS-CECA4-10-50-10-3,10,3,CECA4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
219,CS-CHLA-10-50-10-3,10,3,CHLA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,17,17,0.289081,
220,CS-CHNO-10-50-10-3,10,3,CHNO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,66,67,0.320856,
221,CS-CHTH2-10-50-10-3,10,3,CHTH2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,63,63,0.272053,
222,CS-CHCHC4-10-50-10-3,10,3,CHCHC4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
223,CS-CONU4-10-50-10-3,10,3,CONU4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,27,27,0.341932,
224,CS-CRASPP-10-50-10-3,10,3,CRASPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,27,27,0.341932,
225,CS-DIVI5-10-50-10-3,10,3,DIVI5,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
226,CS-FAGR-10-50-10-3,10,3,FAGR,100,10,50,,,,10,,,,,,CRNSCH,3,S,,63,63,0.272053,
227,CS-FRAM2-10-50-10-3,10,3,FRAM2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
228,CS-FRNI-10-50-10-3,10,3,FRNI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
229,CS-FRPE-10-50-10-3,10,3,FRPE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
230,CS-FRPR-10-50-10-3,10,3,FRPR,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
231,CS-FRQU-10-50-10-3,10,3,FRQU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
232,CS-FRASPP-10-50-10-3,10,3,FRASPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
233,CS-GLTR-10-50-10-3,10,3,GLTR,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
234,CS-GOLA-10-50-10-3,10,3,GOLA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
235,CS-GYDI-10-50-10-3,10,3,GYDI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
236,CS-HALSPP-10-50-10-3,10,3,HALSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
237,CS-ILOP-10-50-10-3,10,3,ILOP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
238,CS-JUCI-10-50-10-3,10,3,JUCI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
239,CS-JUNI-10-50-10-3,10,3,JUNI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
240,CS-JUOC-10-50-10-3,10,3,JUOC,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
241,CS-JUVI-10-50-10-3,10,3,JUVI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
242,CS-LALA-10-50-10-3,10,3,LALA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
243,CS-LALY-10-50-10-3,10,3,LALY,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
244,CS-LAOC-10-50-10-3,10,3,LAOC,100,10,50,,,,10,,,,,,CRNSCH,3,S,,5,5,0.213379,
245,CS-CADE27-10-50-10-3,10,3,CADE27,100,10,50,,,,10,,,,,,CRNSCH,3,S,,1,1,0.411085,
246,CS-LIST2-10-50-10-3,10,3,LIST2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,28,29,0.273524,
247,CS-LITU-10-50-10-3,10,3,LITU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
248,CS-LIDE3-10-50-10-3,10,3,LIDE3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,34,35,0.0220418,
249,CS-MAPO-10-50-10-3,10,3,MAPO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
250,CS-MAAC-10-50-10-3,10,3,MAAC,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
251,CS-MAGR4-10-50-10-3,10,3,MAGR4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
252,CS-MAMA2-10-50-10-3,10,3,MAMA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
253,CS-MAGSPP-10-50-10-3,10,3,MAGSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
254,CS-MAVI2-10-50-10-3,10,3,MAVI2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
255,CS-MALPRU-10-50-10-3,10,3,MALPRU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
256,CS-MALSPP-10-50-10-3,10,3,MALSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
257,CS-MOAL-10-50-10-3,10,3,MOAL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
258,CS-MORU2-10-50-10-3,10,3,MORU2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
259,CS-MORSPP-10-50-10-3,10,3,MORSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
260,CS-NYAQ2-10-50-10-3,10,3,NYAQ2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
261,CS-NYOG-10-50-10-3,10,3,NYOG,100,10,50,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
262,CS-NYBI-10-50-10-3,10,3,NYBI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
263,CS-OSVI-10-50-10-3,10,3,OSVI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
264,CS-PATO2-10-50-10-3,10,3,PATO2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
265,CS-PEBO-10-50-10-3,10,3,PEBO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
266,CS-PIAB-10-50-10-3,10,3,PIAB,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
267,CS-PIEN-10-50-10-3,10,3,PIEN,100,10,50,,,,10,,,,,,CRNSCH,3,S,,52,52,0.111244,
268,CS-PIGL-10-50-10-3,10,3,PIGL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
269,CS-PIMA-10-50-10-3,10,3,PIMA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
270,CS-PIPU-10-50-10-3,10,3,PIPU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
271,CS-PIRU-10-50-10-3,10,3,PIRU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
272,CS-PISI-10-50-10-3,10,3,PISI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
273,CS-PIAL-10-50-10-3,10,3,PIAL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,26,27,0.160874,
274,CS-PIAT-10-50-10-3,10,3,PIAT,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
275,CS-PIBA2-10-50-10-3,10,3,PIBA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
276,CS-PICL-10-50-10-3,10,3,PICL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
277,CS-PICO-10-50-10-3,10,3,PICO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,26,27,0.160874,
278,CS-PIEC2-10-50-10-3,10,3,PIEC2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
279,CS-PIEL-10-50-10-3,10,3,PIEL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,32,32,0.497861,
280,CS-PIFL2-10-50-10-3,10,3,PIFL2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
281,CS-PIGL2-10-50-10-3,10,3,PIGL2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
282,CS-PIJE-10-50-10-3,10,3,PIJE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,6,6,0.236831,
283,CS-PILA-10-50-10-3,10,3,PILA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,11,11,0.316621,
284,CS-PIMO3-10-50-10-3,10,3,PIMO3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
285,CS-PIPA2-10-50-10-3,10,3,PIPA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,0,0,0,
286,CS-PIPO-10-50-10-3,10,3,PIPO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,6,6,0.236831,
287,CS-PIPU5-10-50-10-3,10,3,PIPU5,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
288,CS-PIRE-10-50-10-3,10,3,PIRE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
289,CS-PIRI-10-50-10-3,10,3,PIRI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
290,CS-PISA2-10-50-10-3,10,3,PISA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
291,CS-PISE-10-50-10-3,10,3,PISE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,27,27,0.341932,
292,CS-PIST-10-50-10-3,10,3,PIST,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
293,CS-PISY-10-50-10-3,10,3,PISY,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
294,CS-PITA-10-50-10-3,10,3,PITA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,34,35,0.0220418,
295,CS-PIVI2-10-50-10-3,10,3,PIVI2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
296,CS-PLOC-10-50-10-3,10,3,PLOC,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
297,CS-POBA2-10-50-10-3,10,3,POBA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
298,CS-POGR4-10-50-10-3,10,3,POGR4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
299,CS-POHE4-10-50-10-3,10,3,POHE4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
300,CS-POTR12-10-50-10-3,10,3,POTR12,100,10,50,,,,10,,,,,,CRNSCH,3,S,,11,87,75.2928,
301,CS-PRAM-10-50-10-3,10,3,PRAM,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
302,CS-PREM-10-50-10-3,10,3,PREM,100,10,50,,,,10,,,,,,CRNSCH,3,S,,27,27,0.341932,
303,CS-PRPE2-10-50-10-3,10,3,PRPE2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
304,CS-PRSE2-10-50-10-3,10,3,PRSE2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
305,CS-PRVI-10-50-10-3,10,3,PRVI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
306,CS-PSME-10-50-10-3,10,3,PSME,100,10,50,,,,10,,,,,,CRNSCH,3,S,,11,12,0.438226,
307,CS-QUAG-10-50-10-3,10,3,QUAG,100,10,50,,,,10,,,,,,CRNSCH,3,S,,36,37,0.277783,
308,CS-QUBI-10-50-10-3,10,3,QUBI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
309,CS-QUCH2-10-50-10-3,10,3,QUCH2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,64,64,0.413149,
310,CS-QUDU-10-50-10-3,10,3,QUDU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
311,CS-QUEL-10-50-10-3,10,3,QUEL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
312,CS-QUFA-10-50-10-3,10,3,QUFA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,42,42,0.378223,
313,CS-QUGA4-10-50-10-3,10,3,QUGA4,100,10,50,,,,10,,,,,,CRNSCH,3,S,,58,59,0.313202,
314,CS-QUIM-10-50-10-3,10,3,QUIM,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
315,CS-QUIN-10-50-10-3,10,3,QUIN,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
316,CS-QUKE-10-50-10-3,10,3,QUKE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
317,CS-QULA2-10-50-10-3,10,3,QULA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
318,CS-QULA3-10-50-10-3,10,3,QULA3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
319,CS-QULO-10-50-10-3,10,3,QULO,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
320,CS-QULY-10-50-10-3,10,3,QULY,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
321,CS-QUMA2-10-50-10-3,10,3,QUMA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
322,CS-QUMI-10-50-10-3,10,3,QUMI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,40,40,0.424401,
323,CS-QUMU-10-50-10-3,10,3,QUMU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
324,CS-QUNI-10-50-10-3,10,3,QUNI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,50,51,0.211973,
325,CS-QUTE-10-50-10-3,10,3,QUTE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,57,58,0.457802,
326,CS-QUPA2-10-50-10-3,10,3,QUPA2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
327,CS-QUPH-10-50-10-3,10,3,QUPH,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
328,CS-QURU-10-50-10-3,10,3,QURU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
329,CS-QUSH-10-50-10-3,10,3,QUSH,100,10,50,,,,10,,,,,,CRNSCH,3,S,,49,50,0.308045,
330,CS-QUESPP-10-50-10-3,10,3,QUESPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,41,41,0.393043,
331,CS-QUST-10-50-10-3,10,3,QUST,100,10,50,,,,10,,,,,,CRNSCH,3,S,,42,42,0.378223,
332,CS-QUVI-10-50-10-3,10,3,QUVI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,43,43,0.37949,
333,CS-QUWI2-10-50-10-3,10,3,QUWI2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,53,53,0.00989032,
334,CS-ROPS-10-50-10-3,10,3,ROPS,100,10,50,,,,10,,,,,,CRNSCH,3,S,,37,38,0.378658,
335,CS-SABE2-10-50-10-3,10,3,SABE2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
336,CS-SANI-10-50-10-3,10,3,SANI,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
337,CS-SALSPP-10-50-10-3,10,3,SALSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,45,45,0.42818,
338,CS-SOAM3-10-50-10-3,10,3,SOAM3,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
339,CS-TABR2-10-50-10-3,10,3,TABR2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,63,63,0.272053,
340,CS-TADI2-10-50-10-3,10,3,TADI2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,63,63,0.272053,
341,CS-TAAS-10-50-10-3,10,3,TAAS,100,10,50,,,,10,,,,,,CRNSCH,3,S,,44,44,0.396333,
342,CS-THOC2-10-50-10-3,10,3,THOC2,100,10,50,,,,10,,,,,,CRNSCH,3,S,,63,63,0.272053,
343,CS-THPL-10-50-10-3,10,3,THPL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,51,52,0.105658,
344,CS-TIAM-10-50-10-3,10,3,TIAM,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
345,CS-TSCA-10-50-10-3,10,3,TSCA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
346,CS-TSHE-10-50-10-3,10,3,TSHE,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
347,CS-TSME-10-50-10-3,10,3,TSME,100,10,50,,,,10,,,,,,CRNSCH,3,S,,46,46,0.474396,
348,CS-ULAL-10-50-10-3,10,3,ULAL,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
349,CS-ULAM-10-50-10-3,10,3,ULAM,100,10,50,,,,10,,,,,,CRNSCH,3,S,,56,56,0.400958,
350,CS-ULPU-10-50-10-3,10,3,ULPU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,48,49,0.392923,
351,CS-ULRU-10-50-10-3,10,3,ULRU,100,10,50,,,,10,,,,,,CRNSCH,3,S,,55,55,0.26435,
352,CS-ULMSPP-10-50-10-3,10,3,ULMSPP,100,10,50,,,,10,,,,,,CRNSCH,3,S,,47,48,0.465718,
353,CS-ULTH-10-50-10-3,10,3,ULTH,100,10,50,,,,10,,,,,,CRNSCH,3,S,,54,54,0.133601,
354,CS-UMCA-10-50-10-3,10,3,UMCA,100,10,50,,,,10,,,,,,CRNSCH,3,S,,62,62,0.127461,
355,CS-ABAM-10-50-80-3,80,3,ABAM,100,10,50,,,,80,,,,,,CRNSCH,3,S,,39,39,0.472689,
356,CS-ABBA-10-50-80-3,80,3,ABBA,100,10,50,,,,80,,,,,,CRNSCH,3,S,,56,56,0.400958,
357,CS-ABCO-10-50-80-3,80,3,ABCO,100,10,50,,,,80,,,,,,CRNSCH,3,S,,2,3,0.0923009,
358,CS-ABGR-10-50-80-3,80,3,ABGR,100,10,50,,,,80,,,,,,CRNSCH,3,S,,15,16,0.488058,
359,CS-ABLA-10-50-80-3,80,3,ABLA,100,10,50,,,,80,,,,,,CRNSCH,3,S,,15,16,0.488058,
360,CS-ABMA-10-50-80-3,80,3,ABMA,100,10,50,,,,80,,,,,,CRNSCH,3,S,,9,9,0.0421437,
361,CS-ABPR-10-50-80-3,80,3,ABPR,100,10,50,,,,80,,,,,,CRNSCH,3,S,,41,41,0.393043,
362,CS-ACBA3-10-50-80-3,80,3,ACBA3,100,10,50,,,,80,,,,,,CRNSCH,3,S,,58,59,0.313202,
363,CS-ACMA3-10-50-80-3,80,3,ACMA3,100,10,50,,,,80,,,,,,CRNSCH,3,S,,64,64,0.413149,
364,CS-ACNE2-10-50-80-3,80,3,ACNE2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,53,53,0.00989032,
365,CS-ACNI5-10-50-80-3,80,3,ACNI5,100,10,50,,,,80,,,,,,CRNSCH,3,S,,51,52,0.105658,
366,CS-ACPE-10-50-80-3,80,3,ACPE,100,10,50,,,,80,,,,,,CRNSCH,3,S,,41,41,0.393043,
367,CS-ACSA2-10-50-80-3,80,3,ACSA2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,56,56,0.400958,
368,CS-ACSA3-10-50-80-3,80,3,ACSA3,100,10,50,,,,80,,,,,,CRNSCH,3,S,,54,54,0.133601,
369,CS-ACSP2-10-50-80-3,80,3,ACSP2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,46,46,0.474396,
370,CS-AEGL-10-50-80-3,80,3,AEGL,100,10,50,,,,80,,,,,,CRNSCH,3,S,,50,51,0.211973,
371,CS-AEFL-10-50-80-3,80,3,AEFL,100,10,50,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
372,CS-AIAL-10-50-80-3,80,3,AIAL,100,10,50,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
373,CS-ALRH2-10-50-80-3,80,3,ALRH2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,70,70,0.0162941,
374,CS-ALRU2-10-50-80-3,80,3,ALRU2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,70,70,0.0162941,
375,CS-AMAR3-10-50-80-3,80,3,AMAR3,100,10,50,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
376,CS-ARME-10-50-80-3,80,3,ARME,100,10,50,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
377,CS-BEAL2-10-50-80-3,80,3,BEAL2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,56,56,0.400958,
378,CS-BELE-10-50-80-3,80,3,BELE,100,10,50,,,,80,,,,,,CRNSCH,3,S,,57,58,0.457802,
379,CS-BENI-10-50-80-3,80,3,BENI,100,10,50,,,,80,,,,,,CRNSCH,3,S,,58,59,0.313202,
380,CS-BEOC2-10-50-80-3,80,3,BEOC2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,70,70,0.0162941,
381,CS-BEPA-10-50-80-3,80,3,BEPA,100,10,50,,,,80,,,,,,CRNSCH,3,S,,70,70,0.0162941,
382,CS-BETSPP-10-50-80-3,80,3,BETSPP,100,10,50,,,,80,,,,,,CRNSCH,3,S,,70,70,0.0162941,
383,CS-CEOC-10-50-80-3,80,3,CEOC,100,10,50,,,,80,,,,,,CRNSCH,3,S,,51,52,0.105658,
384,CS-CACA18-10-50-80-3,80,3,CACA18,100,10,50,,,,80,,,,,,CRNSCH,3,S,,57,58,0.457802,
385,CS-CAAL27-10-50-80-3,80,3,CAAL27,100,10,50,,,,80,,,,,,CRNSCH,3,S,,43,43,0.37949,
386,CS-CACOL3-10-50-80-3,80,3,CACOL3,100,10,50,,,,80,,,,,,CRNSCH,3,S,,49,50,0.308045,
387,CS-CAGL8-10-50-80-3,80,3,CAGL8,100,10,50,,,,80,,,,,,CRNSCH,3,S,,49,50,0.308045,
388,CS-CAIL2-10-50-80-3,80,3,CAIL2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,50,51,0.211973,
389,CS-CALA21-10-50-80-3,80,3,CALA21,100,10,50,,,,80,,,,,,CRNSCH,3,S,,43,43,0.37949,
390,CS-CAOV2-10-50-80-3,80,3,CAOV2,100,10,50,,,,80,,,,,,CRNSCH,3,S,,46,46,0.474396,
391,CS-CARSPP-10-50-80-3,80,3,CARSPP,100,10,50,,,,80,,,,,,CRNSCH,3,S,,42,42,0.378223,
392,CS-CATE9-10-50-80-3,80,3,CATE9,100,10,50,,,,80,,,,,,CRNSCH,3,S,,46,46,0.474396,
393,CS-CADE12-10-50-80-3,80,3,CADE12,100,10,50,,,,80,,,,,,CRNSCH,3,S,,46,46,0.474396,
394,CS-CELA-10-50-80-3,80,3,CELA,100,10,50,,,,80,,,,,,CRNSCH,3,S,,50,51,0.211973,
395,CS-CECA4-10-50-80-3,80,3,CECA4,100,10,50,,,,80,,,,,,CRNSCH,3,S,,51,52,0.105658,
